district_id,age_bin_id,gender_id,as_of_date_id,count
2,1,0,112,288
2,1,1,112,321
3,1,0,112,735
3,1,1,112,705
4,1,0,112,526
4,1,1,112,584
5,1,0,112,920
5,1,1,112,944
6,1,0,112,918
6,1,1,112,955
7,1,0,112,732
7,1,1,112,858
8,1,0,112,1342
8,1,1,112,1306
9,1,0,112,316
9,1,1,112,311
10,1,0,112,1656
10,1,1,112,1770
11,1,0,112,1083
11,1,1,112,1162
12,1,0,112,341
12,1,1,112,356
13,1,0,112,736
13,1,1,112,761
14,1,0,112,1736
14,1,1,112,1879
15,1,0,112,386
15,1,1,112,428
16,1,0,112,327
16,1,1,112,363
17,1,0,112,655
17,1,1,112,752
18,1,0,112,397
18,1,1,112,375
19,1,0,112,1105
19,1,1,112,1170
20,1,0,112,538
20,1,1,112,564
0,2,0,112,1856
0,2,1,112,1988
1,2,0,112,1534
1,2,1,112,1574
2,2,0,112,441
2,2,1,112,418
3,2,0,112,1034
3,2,1,112,1069
4,2,0,112,784
4,2,1,112,814
5,2,0,112,1187
5,2,1,112,1224
6,2,0,112,1216
6,2,1,112,1293
7,2,0,112,1116
7,2,1,112,1155
8,2,0,112,1597
8,2,1,112,1707
9,2,0,112,418
9,2,1,112,438
10,2,0,112,2177
10,2,1,112,2215
11,2,0,112,1270
11,2,1,112,1329
12,2,0,112,522
12,2,1,112,523
13,2,0,112,1015
13,2,1,112,983
14,2,0,112,2323
14,2,1,112,2370
15,2,0,112,589
15,2,1,112,582
16,2,0,112,485
16,2,1,112,468
17,2,0,112,982
17,2,1,112,1050
18,2,0,112,434
18,2,1,112,541
19,2,0,112,1602
19,2,1,112,1589
20,2,0,112,714
20,2,1,112,719
0,3,0,112,4220
0,3,1,112,4265
1,3,0,112,3602
1,3,1,112,3541
2,3,0,112,940
2,3,1,112,1080
3,3,0,112,2308
3,3,1,112,2235
4,3,0,112,2211
4,3,1,112,2280
5,3,0,112,3217
5,3,1,112,3048
6,3,0,112,3675
6,3,1,112,4101
7,3,0,112,3160
7,3,1,112,4162
8,3,0,112,3993
8,3,1,112,4340
9,3,0,112,1027
9,3,1,112,1244
10,3,0,112,4438
10,3,1,112,4030
11,3,0,112,3868
11,3,1,112,3513
12,3,0,112,1191
12,3,1,112,1277
13,3,0,112,2475
13,3,1,112,2608
14,3,0,112,5752
14,3,1,112,5697
15,3,0,112,1955
15,3,1,112,2029
16,3,0,112,1314
16,3,1,112,1335
17,3,0,112,2469
17,3,1,112,2876
18,3,0,112,2070
18,3,1,112,2039
19,3,0,112,4405
19,3,1,112,4216
20,3,0,112,1229
20,3,1,112,1224
0,4,0,112,9156
0,4,1,112,8276
1,4,0,112,8886
1,4,1,112,7279
2,4,0,112,2538
2,4,1,112,2278
3,4,0,112,5885
3,4,1,112,4759
4,4,0,112,5305
4,4,1,112,4361
5,4,0,112,6832
5,4,1,112,6078
6,4,0,112,7022
6,4,1,112,7831
7,4,0,112,7592
7,4,1,112,8409
8,4,0,112,9071
8,4,1,112,9290
9,4,0,112,2097
9,4,1,112,3114
10,4,0,112,9531
10,4,1,112,8113
11,4,0,112,6782
11,4,1,112,5732
12,4,0,112,2752
12,4,1,112,2541
13,4,0,112,5330
13,4,1,112,5668
14,4,0,112,11703
14,4,1,112,11602
15,4,0,112,4753
15,4,1,112,4021
16,4,0,112,2884
16,4,1,112,2410
17,4,0,112,6116
17,4,1,112,5721
18,4,0,112,3539
18,4,1,112,3150
19,4,0,112,9875
19,4,1,112,7965
20,4,0,112,3092
20,4,1,112,2684
0,5,0,112,4739
0,5,1,112,2409
1,5,0,112,4104
1,5,1,112,2370
2,5,0,112,1317
2,5,1,112,641
3,5,0,112,4053
3,5,1,112,2224
4,5,0,112,4663
4,5,1,112,1874
5,5,0,112,4347
5,5,1,112,2005
6,5,0,112,2976
6,5,1,112,1558
7,5,0,112,3584
7,5,1,112,1714
8,5,0,112,3836
8,5,1,112,1973
9,5,0,112,765
9,5,1,112,455
10,5,0,112,3299
10,5,1,112,1823
11,5,0,112,1800
11,5,1,112,939
12,5,0,112,1174
12,5,1,112,611
13,5,0,112,1933
13,5,1,112,1119
14,5,0,112,4161
14,5,1,112,2527
15,5,0,112,2630
15,5,1,112,1095
16,5,0,112,2408
16,5,1,112,1075
17,5,0,112,5025
17,5,1,112,2363
18,5,0,112,1764
18,5,1,112,847
19,5,0,112,6381
19,5,1,112,2661
20,5,0,112,1355
20,5,1,112,755
0,0,0,111,1264
0,0,1,111,1310
1,0,0,111,1064
1,0,1,111,1104
2,0,0,111,224
2,0,1,111,244
3,0,0,111,696
3,0,1,111,707
4,0,0,111,576
4,0,1,111,596
5,0,0,111,917
5,0,1,111,1013
6,0,0,111,993
6,0,1,111,1020
7,0,0,111,759
7,0,1,111,827
8,0,0,111,1345
8,0,1,111,1356
9,0,0,111,305
9,0,1,111,352
10,0,0,111,1560
10,0,1,111,1677
11,0,0,111,1281
11,0,1,111,1393
12,0,0,111,334
12,0,1,111,357
13,0,0,111,739
13,0,1,111,816
14,0,0,111,1887
14,0,1,111,2004
15,0,0,111,425
15,0,1,111,471
16,0,0,111,368
16,0,1,111,342
17,0,0,111,625
17,0,1,111,616
18,0,0,111,468
18,0,1,111,545
19,0,0,111,1212
19,0,1,111,1228
20,0,0,111,440
20,0,1,111,487
0,1,0,111,1305
0,1,1,111,1390
1,1,0,111,1086
1,1,1,111,1117
2,1,0,111,287
2,1,1,111,324
3,1,0,111,739
3,1,1,111,708
4,1,0,111,528
4,1,1,111,591
5,1,0,111,920
5,1,1,111,948
6,1,0,111,918
6,1,1,111,952
7,1,0,111,738
7,1,1,111,860
8,1,0,111,1336
8,1,1,111,1303
9,1,0,111,315
9,1,1,111,309
10,1,0,111,1655
10,1,1,111,1782
11,1,0,111,1083
11,1,1,111,1162
12,1,0,111,339
12,1,1,111,353
13,1,0,111,737
13,1,1,111,760
14,1,0,111,1744
14,1,1,111,1876
15,1,0,111,390
15,1,1,111,431
16,1,0,111,326
16,1,1,111,355
17,1,0,111,651
17,1,1,111,748
18,1,0,111,386
18,1,1,111,368
19,1,0,111,1105
19,1,1,111,1178
20,1,0,111,540
20,1,1,111,566
0,2,0,111,1855
0,2,1,111,1988
1,2,0,111,1541
1,2,1,111,1576
2,2,0,111,440
2,2,1,111,419
3,2,0,111,1031
3,2,1,111,1061
4,2,0,111,785
4,2,1,111,819
5,2,0,111,1188
5,2,1,111,1224
6,2,0,111,1216
6,2,1,111,1294
7,2,0,111,1125
7,2,1,111,1156
8,2,0,111,1598
8,2,1,111,1704
9,2,0,111,420
9,2,1,111,439
10,2,0,111,2164
10,2,1,111,2214
11,2,0,111,1272
11,2,1,111,1331
12,2,0,111,518
12,2,1,111,520
13,2,0,111,1001
13,2,1,111,983
14,2,0,111,2327
14,2,1,111,2378
15,2,0,111,589
15,2,1,111,580
16,2,0,111,483
16,2,1,111,468
17,2,0,111,990
17,2,1,111,1051
18,2,0,111,429
18,2,1,111,544
19,2,0,111,1600
19,2,1,111,1592
20,2,0,111,715
20,2,1,111,723
0,3,0,111,4231
0,3,1,111,4303
1,3,0,111,3601
1,3,1,111,3549
2,3,0,111,946
2,3,1,111,1082
3,3,0,111,2301
3,3,1,111,2239
4,3,0,111,2213
4,3,1,111,2281
5,3,0,111,3196
5,3,1,111,3019
6,3,0,111,3657
6,3,1,111,4063
7,3,0,111,3156
7,3,1,111,4099
8,3,0,111,3983
8,3,1,111,4287
9,3,0,111,1016
9,3,1,111,1228
10,3,0,111,4422
10,3,1,111,4018
11,3,0,111,3852
11,3,1,111,3488
12,3,0,111,1175
12,3,1,111,1265
13,3,0,111,2472
13,3,1,111,2592
14,3,0,111,5722
14,3,1,111,5684
15,3,0,111,1954
15,3,1,111,2019
16,3,0,111,1308
16,3,1,111,1329
17,3,0,111,2467
17,3,1,111,2849
18,3,0,111,2039
18,3,1,111,2014
19,3,0,111,4388
19,3,1,111,4196
20,3,0,111,1223
20,3,1,111,1220
0,4,0,111,9165
0,4,1,111,8264
1,4,0,111,8897
1,4,1,111,7302
2,4,0,111,2538
2,4,1,111,2289
3,4,0,111,5882
3,4,1,111,4761
4,4,0,111,5305
4,4,1,111,4359
5,4,0,111,6838
5,4,1,111,6079
6,4,0,111,7021
6,4,1,111,7825
7,4,0,111,7601
7,4,1,111,8355
8,4,0,111,9041
8,4,1,111,9266
9,4,0,111,2094
9,4,1,111,3123
10,4,0,111,9532
10,4,1,111,8134
11,4,0,111,6775
11,4,1,111,5727
12,4,0,111,2742
12,4,1,111,2534
13,4,0,111,5335
13,4,1,111,5674
14,4,0,111,11687
14,4,1,111,11629
15,4,0,111,4749
15,4,1,111,4012
16,4,0,111,2891
16,4,1,111,2408
17,4,0,111,6131
17,4,1,111,5697
18,4,0,111,3528
18,4,1,111,3129
19,4,0,111,9877
19,4,1,111,7987
20,4,0,111,3094
20,4,1,111,2682
0,5,0,111,4749
0,5,1,111,2428
1,5,0,111,4108
1,5,1,111,2378
2,5,0,111,1319
2,5,1,111,644
3,5,0,111,4061
3,5,1,111,2233
4,5,0,111,4688
4,5,1,111,1888
5,5,0,111,4364
5,5,1,111,2019
6,5,0,111,2991
6,5,1,111,1567
7,5,0,111,3592
7,5,1,111,1721
8,5,0,111,3846
8,5,1,111,1980
9,5,0,111,768
9,5,1,111,460
10,5,0,111,3319
10,5,1,111,1832
11,5,0,111,1803
11,5,1,111,939
12,5,0,111,1176
12,5,1,111,620
13,5,0,111,1938
13,5,1,111,1124
14,5,0,111,4167
14,5,1,111,2529
15,5,0,111,2641
15,5,1,111,1098
16,5,0,111,2420
16,5,1,111,1085
17,5,0,111,5038
17,5,1,111,2369
18,5,0,111,1766
18,5,1,111,849
19,5,0,111,6405
19,5,1,111,2679
20,5,0,111,1360
20,5,1,111,758
0,0,0,110,1239
0,0,1,110,1301
1,0,0,110,1041
1,0,1,110,1096
2,0,0,110,222
2,0,1,110,239
3,0,0,110,691
3,0,1,110,700
4,0,0,110,570
4,0,1,110,589
5,0,0,110,899
5,0,1,110,1010
6,0,0,110,977
6,0,1,110,1002
7,0,0,110,754
7,0,1,110,814
8,0,0,110,1320
8,0,1,110,1320
9,0,0,110,297
9,0,1,110,339
10,0,0,110,1534
10,0,1,110,1648
11,0,0,110,1259
11,0,1,110,1365
12,0,0,110,330
12,0,1,110,352
13,0,0,110,738
13,0,1,110,799
14,0,0,110,1862
14,0,1,110,1962
15,0,0,110,424
15,0,1,110,459
16,0,0,110,362
16,0,1,110,334
17,0,0,110,619
17,0,1,110,612
18,0,0,110,474
18,0,1,110,552
19,0,0,110,1207
19,0,1,110,1195
20,0,0,110,436
20,0,1,110,477
0,1,0,110,1300
0,1,1,110,1373
1,1,0,110,1099
1,1,1,110,1119
2,1,0,110,284
2,1,1,110,325
3,1,0,110,743
3,1,1,110,717
4,1,0,110,532
4,1,1,110,591
5,1,0,110,925
5,1,1,110,944
6,1,0,110,919
6,1,1,110,952
7,1,0,110,734
7,1,1,110,855
8,1,0,110,1337
8,1,1,110,1296
9,1,0,110,316
9,1,1,110,306
10,1,0,110,1654
10,1,1,110,1778
11,1,0,110,1079
11,1,1,110,1161
12,1,0,110,343
12,1,1,110,351
13,1,0,110,729
13,1,1,110,765
14,1,0,110,1744
14,1,1,110,1880
15,1,0,110,388
15,1,1,110,428
16,1,0,110,328
16,1,1,110,361
17,1,0,110,651
17,1,1,110,744
18,1,0,110,393
18,1,1,110,372
19,1,0,110,1109
19,1,1,110,1192
20,1,0,110,536
20,1,1,110,561
0,2,0,110,1852
0,2,1,110,1984
1,2,0,110,1542
1,2,1,110,1575
2,2,0,110,440
2,2,1,110,418
3,2,0,110,1031
3,2,1,110,1065
4,2,0,110,787
4,2,1,110,818
5,2,0,110,1184
5,2,1,110,1231
6,2,0,110,1206
6,2,1,110,1283
7,2,0,110,1125
7,2,1,110,1155
8,2,0,110,1594
8,2,1,110,1702
9,2,0,110,416
9,2,1,110,441
10,2,0,110,2164
10,2,1,110,2212
11,2,0,110,1268
11,2,1,110,1324
12,2,0,110,519
12,2,1,110,515
13,2,0,110,985
13,2,1,110,977
14,2,0,110,2335
14,2,1,110,2389
15,2,0,110,586
15,2,1,110,582
16,2,0,110,485
16,2,1,110,472
17,2,0,110,989
17,2,1,110,1054
18,2,0,110,436
18,2,1,110,545
19,2,0,110,1610
19,2,1,110,1602
20,2,0,110,718
20,2,1,110,716
0,3,0,110,4210
0,3,1,110,4276
1,3,0,110,3606
1,3,1,110,3559
2,3,0,110,948
2,3,1,110,1069
3,3,0,110,2306
3,3,1,110,2236
4,3,0,110,2205
4,3,1,110,2280
5,3,0,110,3195
5,3,1,110,3001
6,3,0,110,3617
6,3,1,110,4059
7,3,0,110,3170
7,3,1,110,4015
8,3,0,110,3961
8,3,1,110,4183
9,3,0,110,1013
9,3,1,110,1221
10,3,0,110,4409
10,3,1,110,3997
11,3,0,110,3848
11,3,1,110,3468
12,3,0,110,1171
12,3,1,110,1267
13,3,0,110,2464
13,3,1,110,2581
14,3,0,110,5687
14,3,1,110,5660
15,3,0,110,1949
15,3,1,110,2016
16,3,0,110,1292
16,3,1,110,1327
17,3,0,110,2458
17,3,1,110,2836
18,3,0,110,2070
18,3,1,110,2049
19,3,0,110,4364
19,3,1,110,4187
20,3,0,110,1214
20,3,1,110,1220
0,4,0,110,9144
0,4,1,110,8267
1,4,0,110,8902
1,4,1,110,7310
2,4,0,110,2534
2,4,1,110,2292
3,4,0,110,5904
3,4,1,110,4763
4,4,0,110,5301
4,4,1,110,4350
5,4,0,110,6833
5,4,1,110,6059
6,4,0,110,7021
6,4,1,110,7860
7,4,0,110,7593
7,4,1,110,8234
8,4,0,110,9026
8,4,1,110,9197
9,4,0,110,2087
9,4,1,110,3104
10,4,0,110,9532
10,4,1,110,8129
11,4,0,110,6748
11,4,1,110,5721
12,4,0,110,2741
12,4,1,110,2519
13,4,0,110,5328
13,4,1,110,5669
14,4,0,110,11688
14,4,1,110,11604
15,4,0,110,4756
15,4,1,110,4004
16,4,0,110,2906
16,4,1,110,2412
17,4,0,110,6135
17,4,1,110,5687
18,4,0,110,3558
18,4,1,110,3164
19,4,0,110,9896
19,4,1,110,7994
20,4,0,110,3107
20,4,1,110,2681
0,5,0,110,4754
0,5,1,110,2437
1,5,0,110,4120
1,5,1,110,2386
2,5,0,110,1324
2,5,1,110,646
3,5,0,110,4074
3,5,1,110,2239
4,5,0,110,4701
4,5,1,110,1905
5,5,0,110,4381
5,5,1,110,2029
6,5,0,110,3006
6,5,1,110,1573
7,5,0,110,3606
7,5,1,110,1731
8,5,0,110,3860
8,5,1,110,1992
9,5,0,110,769
9,5,1,110,459
10,5,0,110,3322
10,5,1,110,1834
11,5,0,110,1805
11,5,1,110,937
12,5,0,110,1177
12,5,1,110,624
13,5,0,110,1948
13,5,1,110,1130
14,5,0,110,4163
14,5,1,110,2537
15,5,0,110,2656
15,5,1,110,1108
16,5,0,110,2427
16,5,1,110,1096
17,5,0,110,5057
17,5,1,110,2379
18,5,0,110,1775
18,5,1,110,860
19,5,0,110,6432
19,5,1,110,2699
20,5,0,110,1375
20,5,1,110,762
0,0,0,109,1229
0,0,1,109,1293
1,0,0,109,1027
1,0,1,109,1080
2,0,0,109,222
2,0,1,109,239
3,0,0,109,678
3,0,1,109,687
4,0,0,109,560
4,0,1,109,573
5,0,0,109,885
5,0,1,109,998
6,0,0,109,963
6,0,1,109,984
7,0,0,109,746
7,0,1,109,807
8,0,0,109,1302
8,0,1,109,1293
9,0,0,109,291
9,0,1,109,338
10,0,0,109,1525
10,0,1,109,1640
11,0,0,109,1233
11,0,1,109,1358
12,0,0,109,319
12,0,1,109,345
13,0,0,109,728
13,0,1,109,788
14,0,0,109,1836
14,0,1,109,1938
15,0,0,109,423
15,0,1,109,458
16,0,0,109,355
16,0,1,109,331
17,0,0,109,617
17,0,1,109,618
18,0,0,109,474
18,0,1,109,543
19,0,0,109,1194
19,0,1,109,1183
20,0,0,109,433
20,0,1,109,477
0,1,0,109,1306
0,1,1,109,1368
1,1,0,109,1104
1,1,1,109,1123
2,1,0,109,284
2,1,1,109,325
3,1,0,109,742
3,1,1,109,714
4,1,0,109,533
4,1,1,109,591
5,1,0,109,923
5,1,1,109,941
6,1,0,109,918
6,1,1,109,947
7,1,0,109,735
7,1,1,109,854
8,1,0,109,1334
8,1,1,109,1300
9,1,0,109,310
9,1,1,109,308
10,1,0,109,1660
10,1,1,109,1785
11,1,0,109,1074
11,1,1,109,1167
12,1,0,109,340
12,1,1,109,350
13,1,0,109,727
13,1,1,109,764
14,1,0,109,1745
14,1,1,109,1884
15,1,0,109,392
15,1,1,109,432
16,1,0,109,329
16,1,1,109,358
17,1,0,109,650
17,1,1,109,744
18,1,0,109,396
18,1,1,109,372
19,1,0,109,1108
19,1,1,109,1201
20,1,0,109,539
20,1,1,109,562
0,2,0,109,1849
0,2,1,109,1975
1,2,0,109,1544
1,2,1,109,1578
2,2,0,109,441
2,2,1,109,417
3,2,0,109,1026
3,2,1,109,1062
4,2,0,109,788
4,2,1,109,823
5,2,0,109,1185
5,2,1,109,1227
6,2,0,109,1202
6,2,1,109,1279
7,2,0,109,1127
7,2,1,109,1148
8,2,0,109,1586
8,2,1,109,1704
9,2,0,109,417
9,2,1,109,439
10,2,0,109,2162
10,2,1,109,2216
11,2,0,109,1269
11,2,1,109,1320
12,2,0,109,520
12,2,1,109,514
13,2,0,109,977
13,2,1,109,974
14,2,0,109,2336
14,2,1,109,2392
15,2,0,109,586
15,2,1,109,582
16,2,0,109,488
16,2,1,109,476
17,2,0,109,980
17,2,1,109,1048
18,2,0,109,439
18,2,1,109,544
19,2,0,109,1609
19,2,1,109,1612
20,2,0,109,722
20,2,1,109,719
0,3,0,109,4196
0,3,1,109,4258
1,3,0,109,3601
1,3,1,109,3560
2,3,0,109,946
2,3,1,109,1062
3,3,0,109,2309
3,3,1,109,2225
4,3,0,109,2203
4,3,1,109,2270
5,3,0,109,3187
5,3,1,109,2998
6,3,0,109,3608
6,3,1,109,4029
7,3,0,109,3156
7,3,1,109,3948
8,3,0,109,3941
8,3,1,109,4177
9,3,0,109,1003
9,3,1,109,1217
10,3,0,109,4397
10,3,1,109,3984
11,3,0,109,3813
11,3,1,109,3447
12,3,0,109,1161
12,3,1,109,1261
13,3,0,109,2453
13,3,1,109,2544
14,3,0,109,5675
14,3,1,109,5628
15,3,0,109,1945
15,3,1,109,2022
16,3,0,109,1307
16,3,1,109,1356
17,3,0,109,2461
17,3,1,109,2817
18,3,0,109,2054
18,3,1,109,2022
19,3,0,109,4366
19,3,1,109,4170
20,3,0,109,1215
20,3,1,109,1221
0,4,0,109,9137
0,4,1,109,8245
1,4,0,109,8915
1,4,1,109,7333
2,4,0,109,2540
2,4,1,109,2296
3,4,0,109,5899
3,4,1,109,4764
4,4,0,109,5295
4,4,1,109,4349
5,4,0,109,6824
5,4,1,109,6066
6,4,0,109,7019
6,4,1,109,7856
7,4,0,109,7589
7,4,1,109,8153
8,4,0,109,9020
8,4,1,109,9126
9,4,0,109,2079
9,4,1,109,3112
10,4,0,109,9543
10,4,1,109,8121
11,4,0,109,6740
11,4,1,109,5700
12,4,0,109,2745
12,4,1,109,2516
13,4,0,109,5313
13,4,1,109,5623
14,4,0,109,11678
14,4,1,109,11600
15,4,0,109,4763
15,4,1,109,4007
16,4,0,109,2910
16,4,1,109,2420
17,4,0,109,6139
17,4,1,109,5708
18,4,0,109,3567
18,4,1,109,3158
19,4,0,109,9910
19,4,1,109,8014
20,4,0,109,3111
20,4,1,109,2680
0,5,0,109,4774
0,5,1,109,2444
1,5,0,109,4130
1,5,1,109,2398
2,5,0,109,1329
2,5,1,109,650
3,5,0,109,4089
3,5,1,109,2245
4,5,0,109,4710
4,5,1,109,1913
5,5,0,109,4395
5,5,1,109,2036
6,5,0,109,3012
6,5,1,109,1584
7,5,0,109,3623
7,5,1,109,1744
8,5,0,109,3878
8,5,1,109,1998
9,5,0,109,768
9,5,1,109,456
10,5,0,109,3329
10,5,1,109,1847
11,5,0,109,1807
11,5,1,109,940
12,5,0,109,1186
12,5,1,109,625
13,5,0,109,1955
13,5,1,109,1134
14,5,0,109,4174
14,5,1,109,2542
15,5,0,109,2668
15,5,1,109,1112
16,5,0,109,2432
16,5,1,109,1099
17,5,0,109,5087
17,5,1,109,2398
18,5,0,109,1784
18,5,1,109,870
19,5,0,109,6458
19,5,1,109,2715
20,5,0,109,1381
20,5,1,109,766
0,0,0,108,1205
0,0,1,108,1272
1,0,0,108,1022
1,0,1,108,1077
2,0,0,108,216
2,0,1,108,231
3,0,0,108,668
3,0,1,108,677
4,0,0,108,556
4,0,1,108,570
5,0,0,108,874
5,0,1,108,990
6,0,0,108,937
6,0,1,108,966
7,0,0,108,736
7,0,1,108,802
8,0,0,108,1268
8,0,1,108,1268
9,0,0,108,288
9,0,1,108,335
10,0,0,108,1502
10,0,1,108,1623
11,0,0,108,1216
11,0,1,108,1341
12,0,0,108,311
12,0,1,108,340
13,0,0,108,717
13,0,1,108,781
14,0,0,108,1798
14,0,1,108,1902
15,0,0,108,416
15,0,1,108,451
16,0,0,108,348
16,0,1,108,327
17,0,0,108,620
17,0,1,108,611
18,0,0,108,477
18,0,1,108,539
19,0,0,108,1178
19,0,1,108,1171
20,0,0,108,429
20,0,1,108,470
0,1,0,108,1291
0,1,1,108,1356
1,1,0,108,1107
1,1,1,108,1121
2,1,0,108,286
2,1,1,108,326
3,1,0,108,745
3,1,1,108,718
4,1,0,108,539
4,1,1,108,594
5,1,0,108,924
5,1,1,108,946
6,1,0,108,916
6,1,1,108,937
7,1,0,108,729
7,1,1,108,852
8,1,0,108,1313
8,1,1,108,1289
9,1,0,108,308
9,1,1,108,308
10,1,0,108,1657
10,1,1,108,1797
11,1,0,108,1061
11,1,1,108,1168
12,1,0,108,339
12,1,1,108,351
13,1,0,108,727
13,1,1,108,769
14,1,0,108,1731
14,1,1,108,1873
15,1,0,108,400
15,1,1,108,431
16,1,0,108,329
16,1,1,108,358
17,1,0,108,647
17,1,1,108,745
18,1,0,108,404
18,1,1,108,381
19,1,0,108,1123
19,1,1,108,1207
20,1,0,108,540
20,1,1,108,556
0,2,0,108,1826
0,2,1,108,1944
1,2,0,108,1544
1,2,1,108,1582
2,2,0,108,441
2,2,1,108,415
3,2,0,108,1030
3,2,1,108,1066
4,2,0,108,786
4,2,1,108,831
5,2,0,108,1195
5,2,1,108,1229
6,2,0,108,1194
6,2,1,108,1269
7,2,0,108,1121
7,2,1,108,1140
8,2,0,108,1574
8,2,1,108,1700
9,2,0,108,410
9,2,1,108,433
10,2,0,108,2144
10,2,1,108,2203
11,2,0,108,1260
11,2,1,108,1312
12,2,0,108,514
12,2,1,108,508
13,2,0,108,979
13,2,1,108,963
14,2,0,108,2322
14,2,1,108,2372
15,2,0,108,585
15,2,1,108,578
16,2,0,108,492
16,2,1,108,474
17,2,0,108,980
17,2,1,108,1053
18,2,0,108,446
18,2,1,108,544
19,2,0,108,1605
19,2,1,108,1616
20,2,0,108,729
20,2,1,108,729
0,3,0,108,4130
0,3,1,108,4171
1,3,0,108,3598
1,3,1,108,3573
2,3,0,108,948
2,3,1,108,1065
3,3,0,108,2308
3,3,1,108,2218
4,3,0,108,2192
4,3,1,108,2253
5,3,0,108,3164
5,3,1,108,2967
6,3,0,108,3562
6,3,1,108,4007
7,3,0,108,3130
7,3,1,108,3851
8,3,0,108,3879
8,3,1,108,4085
9,3,0,108,986
9,3,1,108,1199
10,3,0,108,4393
10,3,1,108,3963
11,3,0,108,3771
11,3,1,108,3414
12,3,0,108,1138
12,3,1,108,1249
13,3,0,108,2426
13,3,1,108,2495
14,3,0,108,5598
14,3,1,108,5538
15,3,0,108,1934
15,3,1,108,2025
16,3,0,108,1297
16,3,1,108,1344
17,3,0,108,2457
17,3,1,108,2821
18,3,0,108,2045
18,3,1,108,2008
19,3,0,108,4350
19,3,1,108,4150
20,3,0,108,1202
20,3,1,108,1221
0,4,0,108,9026
0,4,1,108,8128
1,4,0,108,8933
1,4,1,108,7370
2,4,0,108,2535
2,4,1,108,2304
3,4,0,108,5905
3,4,1,108,4781
4,4,0,108,5309
4,4,1,108,4362
5,4,0,108,6826
5,4,1,108,6071
6,4,0,108,7006
6,4,1,108,7861
7,4,0,108,7526
7,4,1,108,7996
8,4,0,108,8927
8,4,1,108,9026
9,4,0,108,2049
9,4,1,108,3091
10,4,0,108,9522
10,4,1,108,8124
11,4,0,108,6700
11,4,1,108,5680
12,4,0,108,2718
12,4,1,108,2497
13,4,0,108,5296
13,4,1,108,5538
14,4,0,108,11586
14,4,1,108,11489
15,4,0,108,4763
15,4,1,108,4007
16,4,0,108,2912
16,4,1,108,2419
17,4,0,108,6133
17,4,1,108,5734
18,4,0,108,3579
18,4,1,108,3162
19,4,0,108,9915
19,4,1,108,8027
20,4,0,108,3133
20,4,1,108,2686
0,5,0,108,4763
0,5,1,108,2441
1,5,0,108,4145
1,5,1,108,2408
2,5,0,108,1332
2,5,1,108,654
3,5,0,108,4102
3,5,1,108,2252
4,5,0,108,4719
4,5,1,108,1923
5,5,0,108,4415
5,5,1,108,2056
6,5,0,108,3008
6,5,1,108,1585
7,5,0,108,3623
7,5,1,108,1731
8,5,0,108,3877
8,5,1,108,1994
9,5,0,108,762
9,5,1,108,455
10,5,0,108,3336
10,5,1,108,1858
11,5,0,108,1809
11,5,1,108,940
12,5,0,108,1185
12,5,1,108,623
13,5,0,108,1955
13,5,1,108,1141
14,5,0,108,4162
14,5,1,108,2525
15,5,0,108,2677
15,5,1,108,1123
16,5,0,108,2445
16,5,1,108,1105
17,5,0,108,5103
17,5,1,108,2413
18,5,0,108,1787
18,5,1,108,872
19,5,0,108,6492
19,5,1,108,2744
20,5,0,108,1393
20,5,1,108,769
0,0,0,107,1188
0,0,1,107,1262
1,0,0,107,1022
1,0,1,107,1081
2,0,0,107,211
2,0,1,107,225
3,0,0,107,653
3,0,1,107,670
4,0,0,107,549
4,0,1,107,566
5,0,0,107,857
5,0,1,107,977
6,0,0,107,922
6,0,1,107,950
7,0,0,107,719
7,0,1,107,790
8,0,0,107,1249
8,0,1,107,1255
9,0,0,107,282
9,0,1,107,324
10,0,0,107,1486
10,0,1,107,1595
11,0,0,107,1206
11,0,1,107,1327
12,0,0,107,307
12,0,1,107,331
13,0,0,107,705
13,0,1,107,778
14,0,0,107,1775
14,0,1,107,1875
15,0,0,107,414
15,0,1,107,453
16,0,0,107,349
16,0,1,107,325
17,0,0,107,613
17,0,1,107,601
18,0,0,107,470
18,0,1,107,538
19,0,0,107,1166
19,0,1,107,1161
20,0,0,107,423
20,0,1,107,467
0,1,0,107,1292
0,1,1,107,1357
1,1,0,107,1105
1,1,1,107,1125
2,1,0,107,288
2,1,1,107,323
3,1,0,107,748
3,1,1,107,719
4,1,0,107,545
4,1,1,107,595
5,1,0,107,922
5,1,1,107,952
6,1,0,107,914
6,1,1,107,935
7,1,0,107,734
7,1,1,107,858
8,1,0,107,1310
8,1,1,107,1283
9,1,0,107,305
9,1,1,107,304
10,1,0,107,1649
10,1,1,107,1798
11,1,0,107,1065
11,1,1,107,1162
12,1,0,107,336
12,1,1,107,352
13,1,0,107,729
13,1,1,107,769
14,1,0,107,1727
14,1,1,107,1873
15,1,0,107,403
15,1,1,107,433
16,1,0,107,334
16,1,1,107,362
17,1,0,107,649
17,1,1,107,749
18,1,0,107,409
18,1,1,107,380
19,1,0,107,1124
19,1,1,107,1211
20,1,0,107,541
20,1,1,107,555
0,2,0,107,1819
0,2,1,107,1937
1,2,0,107,1551
1,2,1,107,1592
2,2,0,107,442
2,2,1,107,416
3,2,0,107,1031
3,2,1,107,1069
4,2,0,107,789
4,2,1,107,828
5,2,0,107,1196
5,2,1,107,1229
